"Product Name";"Brand Name";"Price";"Rating";"Reviews";"Review Votes"
"Apple iPhone 5c 32GB - Unlocked - (Yellow)";"Apple";224.77;4;"It came on time and I'm satisfied with the phone and it was unlocked . 😄";0
"Apple iPhone 5c 32GB (Blue) - AT&T";"Apple";274.95;5;"Cell phone works as expected. So far no problems with the cell phone.Had a little trouble with the charger but had no problems at all getting a replacement. Customer service was great. Will differently buy again in the future.";0
"Apple iPhone 5c 32GB (Blue) - AT&T";"Apple";274.95;4;"I loved the phone's appearance and all was good with the functions too, right up till it just died. I had it just about than 2 months.";1
"Apple iPhone 5c 32GB (Blue) - AT&T";"Apple";274.95;5;"I purchased this for my mom, after several weeks of use she has had no problems or bugs with it. It arrived in great condition and she loves it.";0
"Apple iPhone 5c 32GB (Blue) - Verizon Wireless";"Apple";103.94;3;"The case was more beat up than expected. We had to remove the screen and unplug and re-plug the 3 screen connections several times to get it to respond consistently, but other than that it's an iPhone and seems to work; now the screen is failing more often and it is past the 30 day warranty, we will likely need to replace it or the phone. Big bummer";0
"Apple iPhone 5c 32GB (Blue) - Verizon Wireless";"Apple";103.94;4;"The apple Iphone 5c in blue, has been my go to phone for the past year. I absolutely love the lightweight feel, and the ease of carry.However without a case this phone is very easily broken. I am a major clutz and have dropped my phone on the daily since I received it, but as it's been in the case during those drops it has sustained only one major screen shatter- when it dropped out of my pocket from two stories above ground.If you are familiar with apple, and want a reliable phone that is an older model, this is the way to go. Also according to my seventeen year old brother, it is a great starting phone.I'd Highly recommend.";0
"Apple iPhone 5c 32GB (Blue) - Verizon Wireless";"Apple";103.94;5;"Works as promised Condition better than listed.";0
"Apple iPhone 5c 32GB (Blue) - Verizon Wireless";"Apple";103.94;5;"This has been great so far and works like a charm!!! Much better than the last phone I bought!!!";0
"Apple iPhone 5c 32GB (Green) - Sprint";"Apple";133.89;5;"Iphone 5c is basically an Iphone 5 with a colorful plastic case which makes it about a $100 cheaper (regular Iphone 5 and 5s is metal and plastic). Outside of the colorful plastic you really won't notice the difference between this, the iphone 5 and the iphone 5s unless you're REALLY knit picky. I'm a Samsung guy who stayed away from the Iphone for years due to the small size of the phones, I decided to try this one out because of the price and that it is relatively similar in size to a smaller Samsung phone like the Galaxy Victory I had before and it hasn't been that big a deal to switch over (so far).I wanted to take the time to address some of the negative reviews regarding purchasing these phones as many come from user error. If you're going to buy a used phone from a 3rd party vendor be sure to read the description of the phone on that specific venders profile and not the Amazon listed one (which is for a new phone). The one I bought was refurbished but the vender (mybullfrog) listed specifically what it came with (charger and cable), the condition of the phone (near great condition with perfect screen) and what it didn't come with (a sim card). Putting that together basically this phone was a warranty exchange because the previous owner dropped it and cracked the screen and they just replaced it for them with a new phone, fixed the screen on the other phone and is reselling it. I got it exactly 3 days from when it was shipped and it was exactly as described (picture included).When you buy a used phone with a sim card already in you run the risk of getting a phone that won't be able to be activated as that phone could possibly still be active on someone else's account (a regular complaint on low scored reviews).When you buy a phone without the Sim you have to get the Sim from the network provider of the phone (in this case Sprint). If you don't know this information it can be a hassle which accounts for most of the complaints. If you go to a corporate Sprint store (IE a store that does in store phone repairs) they do carry Sim cards there and shouldn't charge you for them if you're activating the phone at their store (though they're less than $4 if they do). If you just go to a regular Sprint store generally they won't have spare Sim cards and will look at you funny.Anyway so far so good, I checked everything out, got phone calls, sent and received texts, watched TV on aps, used the headphone jack and it all worked perfectly. So far no complaints from me.";54
"Apple iPhone 5c 32GB (Green) - Sprint";"Apple";133.89;5;"Love no issues! I bought from an Amazon verified seller. I did have an issue, iPhone 5 need SIM cards! No way around it!";1
"Apple iPhone 5c 32GB (Green) - Sprint";"Apple";133.89;2;"My home button broke immediately after one day of usage";0
"Apple iPhone 5c 32GB (Green) - Sprint";"Apple";133.89;5;"Phone came in Like New condition as advertised; this includes the condition of the earbuds and charger as well. No trouble activating the device, just had to get a new SIM card from my carrier.Overall, very satisfied with the condition and performance of this device. Great experience and shipping was extremely fast.";0
"Apple iPhone 5c 32GB (Green) - Sprint";"Apple";133.89;1;"Keeps saying no SIM card when I put mine in it. DO NOT BUY";0
"Apple iPhone 5c 32GB (Green) - Unlocked";"Apple";279.95;5;"Bought it as a replacement for my other 5c. Works perfectly.";1
"Apple iPhone 5c 32GB (Green) - Verizon Wireless";"Apple";199.0;5;"Love this phone. Like brand new..no problems. Very happy with my purchase.";0
"Apple iPhone 5c 32GB (Green) - Verizon Wireless";"Apple";199.0;5;"Great.";0
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;1;"horrible reception in rural area because of design of anten of all 5's! Stay away my 4 im back to cause its 3 g and amazing!";0
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;5;"the phone is perfect.also I received it on time before Christmas.";0
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;5;"bought two of these for my kids and have had them a little over a month and they work great! fast delivery as well. i am very satisfied";0
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;5;"Received item quicker than date given, quality of product was great. No issues activating it. Thank u";1
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;5;"I was very happy with this phone!";0
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;1;"Got a cracked Screen and don't let me download games or do any updates";0
"Apple iPhone 5c 32GB (Pink) - AT&T";"Apple";540.0;5;"Love it. Works well no problems with this phone and I like all the features. Recommended to some of my friends who have Samsung.";15
"Apple iPhone 5c 32GB (Pink) - Verizon Wireless";"Apple";159.99;5;"Exceeded my expectations. It was like new and arrived very fast.";1
"Apple iPhone 5c 32GB (Pink) - Verizon Wireless";"Apple";159.99;5;"Brand new in origil packaging iPhone 5c with Verizon sim card.";
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;5;"I ordered my phone Tuesday night at almost midnight and received it today even though shipping said May 17- June 2. I use AT&T go phone and all I had to do was go into my local store for a sim card and they set it up! So pleased with this purchase";0
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;4;"I was definitely scared to buy a phone online, but it was completely legit. Came with headphones and a charger. Brand new. The screen has always had a little defect though. I don't blame this at all on the shipper though. The screen has always been a little u calibrated when a case is on my phone. But I bought this phone almost a year ago and still does what I want it to.";0
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;5;"Great phone and great value, my son loves it.";0
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;5;"Great quality phone even though it was refurbished hands down worth every penny.";0
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;1;"This phone arrived in seemingly good shape and seemed to be a great Christmas gift. However, the gift was opened Dec. 25 and by Jan. 1, we had taken it to the Apple Genius Bar at our local Apple store TWICE and, by the second time, it had died completely and could not be revived, even by the geniuses. They said it was defective and the only thing to do was replace the phone. I'm thankful for Amazon's return policy and glad I bought through amazon but the whole thing is disappointing.";2
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;4;"It was a great device but the sound needs improving.";
"Apple iPhone 5c 32GB (White) - AT&T";"Apple";279.95;2;"Good phone but battery is dieing really quick";0
"Apple iPhone 5c 32GB (White) - Sprint";"Apple";235.16;5;"Great just what I hoped for. Love Amazon marketplace.";0
"Apple iPhone 5c 32GB (White) - Sprint";"Apple";235.16;5;"Great phone. Works better than my old one ever did!";0
"Apple iPhone 5c 32GB (Yellow) - AT&T";"Apple";224.77;1;"Horrible phone kicked the bucket in one month. Would not replace it";0
"Apple iPhone 5c 32GB (Yellow) - AT&T";"Apple";224.77;4;"Works aspected. Great";0
"Apple iPhone 5c 32GB (Yellow) - AT&T";"Apple";224.77;5;"Love my new phone. Great deal and quick delivery.";0
"Apple iPhone 5c 32GB (Yellow) - Sprint";"Apple";233.43;5;"I LOVE THIS IPHONE! It came with everything it said it would and I really enjoy using it! Thanks :)";1
"Apple iPhone 5c 32GB (Yellow) - Sprint";"Apple";233.43;5;"Perfect! It got here sooner than expected and it has been really amazing!!!!";0
"Apple iPhone 5c 32GB (Yellow) - Sprint";"Apple";233.43;2;"The phone was fine but the battery lasts only about 45 minutes. The first day I got the phone the charger that came with it was not working. I am disappointed. I bought a new phone and I ended up with a junk battery and there were already scratches on the back. I could have bought a used iPhone at a store nearby for less and would have been MUCH more satisfied. DO NOT buy this product unless you want a price of junk that only lasts 45 minutes. This product was supposed to be new but is OBVIOUSLY NOT.";0
"Apple iPhone 5c 32GB (Yellow) - Sprint";"Apple";233.43;2;"The phone came quickly, but after a week the screen began to come loose from the phone. A major repair right off the bat.";0
"Apple iPhone 5c 32GB (Yellow) - Sprint";"Apple";233.43;1;"The add said very good condition not even close the back has obvious signs it has taken at least 2 drops and the screen looks like someone cleaned it with steel wool";0
"Apple iPhone 5c 32GB (Yellow) - Verizon Wireless";"Apple";155.0;5;"Love it";0
"Apple iPhone 5c 32GB (Yellow) - Verizon Wireless";"Apple";155.0;4;"Package came fast and works fine it exactly as described. I honestly thought for the price I get ripped off but I did not.";0
"Apple iPhone 5c 32GB (Yellow) - Verizon Wireless";"Apple";155.0;5;"Fantastic price and immediate shipping, could not have asked for more";2
"Apple iPhone 5C 32GB Factory Unlocked GSM Cell Phone - Blue";"Apple";274.95;5;"Very easy return when we changed our minds and wanted to send it back.Oddly, this expensive item was dropped on our doorstep in a little box with no sigture required.";1
"Apple iPhone 5C 32GB Factory Unlocked GSM Cell Phone - White";;274.95;4;"fast delivery, the phone feels brand new and is unlocked, no scratches or blemishes anywhere on the screen or the body of the phone found, which is good; the screen looks more amazing when powered up. would give it a five star if the plastic frame inside of the box wasn't broken, luckily the phone was unharmed.";3
"Apple iPhone 5c 8GB (Green) - Verizon Wireless";"Apple";124.95;5;"This phone came in perfect condition, not a scratch on it. Beautiful.";0
"Apple iPhone 5c 8GB (Pink) - Verizon Wireless";"Apple";194.99;5;"Shipping was great. Product is as well.";0
"Apple iPhone 5c 8GB (Pink) - Verizon Wireless";"Apple";194.99;1;"I dislike the product. For the reason that i cannot activated with Verizon. I even called Verizon and they don't know how to activate it. At this point, i wasted my money for a phone i can't use.";1
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;5;"EXCELLENT";0
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;5;"JUST A GREAT PHONE- IM SO HAPPY AND SO IS MY PRINCESS";0
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;3;"Phone arrived in good condition and as described. However, charger would not work.";0
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;5;"love it";1
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;5;"Exelent";2
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;1;"The device doesn't work , I will be returning it .";1
"Apple iPhone 5c 8GB (Yellow) - Verizon Wireless";"Apple";179.99;3;"I got my phone yesterday it looked brand new my Sims card counldnt fit in it so I took it to the store got exchange for a pink one but overall the phone look brand new no scratches";0
